#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2024-07-08-06-26-58
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1717608865.995822	CuCTW24RoKv0dhkI33	203.161.44.208	35506	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000305	201.68.88.106	1717608696.483688	1717608865.151389	1717608865.845218	1717608865.845235	0
1717609890.150215	CYElik3GKQlFxIBH0d	203.161.44.208	44880	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717609890.034966	0
1717609890.514083	CYElik3GKQlFxIBH0d	203.161.44.208	44880	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000305	201.68.88.106	1717609736.319507	1717609890.034966	1717609890.373487	1717609890.373506	0
1717611938.650219	CCFEIG2fqf7gAMxZs8	203.161.44.208	55952	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717611938.151381	0
1717611939.003269	CCFEIG2fqf7gAMxZs8	203.161.44.208	55952	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000290	201.68.88.106	1717611812.142949	1717611938.151381	1717611938.911399	1717611938.911460	0
1717613987.150145	CAOnqJc45ArwV8Pe3	203.161.44.208	51148	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717613987.034948	0
1717613987.471686	CAOnqJc45ArwV8Pe3	203.161.44.208	51148	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000229	201.68.88.106	1717613878.124379	1717613987.034948	1717613987.343489	1717613987.343527	0
1717616035.650200	Cag5Jt1EuVqVu7riJ4	203.161.44.208	43873	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717616035.151376	0
1717616035.802516	Cag5Jt1EuVqVu7riJ4	203.161.44.208	43873	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001114	0.000214	201.68.88.106	1717615947.919422	1717616035.151376	1717616035.810353	1717616035.810366	0
1717618083.900180	CNXHzV3jTqdvVyckBb	203.161.44.208	53474	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717618083.209579	0
1717618084.167541	CNXHzV3jTqdvVyckBb	203.161.44.208	53474	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000153	201.68.88.106	1717618076.817396	1717618083.209579	1717618083.935215	1717618083.935415	0
1717620132.400261	CjEWsFdGAjOUZMhob	203.161.44.208	52147	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717620132.093174	0
1717620132.568315	CjEWsFdGAjOUZMhob	203.161.44.208	52147	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000244	201.68.88.106	1717620017.314670	1717620132.093174	1717620132.562998	1717620132.563008	0
1717622180.650141	CSdWbL1BJHY1vFsUJ1	203.161.44.208	46855	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717622180.151358	0
1717622180.787211	CSdWbL1BJHY1vFsUJ1	203.161.44.208	46855	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000214	201.68.88.106	1717622086.007932	1717622180.151358	1717622180.727436	1717622180.727454	0
1717624228.900483	C7fAtt32unlmv9Pjk3	203.161.44.208	37013	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717624228.209649	0
1717624229.038116	C7fAtt32unlmv9Pjk3	203.161.44.208	37013	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001129	0.000275	201.68.88.106	1717624154.626795	1717624228.209649	1717624228.957122	1717624228.957135	0
1717626277.150322	CkHlBr2vPDzRlOzpG4	203.161.44.208	35039	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717626277.034989	0
1717626277.288680	CkHlBr2vPDzRlOzpG4	203.161.44.208	35039	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000183	201.68.88.106	1717626222.121633	1717626277.034989	1717626277.215694	1717626277.215715	0
1717628325.400208	CwR6ZP3cCMHpPertA3	203.161.44.208	55515	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717628325.093169	0
1717628325.538403	CwR6ZP3cCMHpPertA3	203.161.44.208	55515	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000168	201.68.88.106	1717628296.475696	1717628325.093169	1717628325.467131	1717628325.467164	0
1717630373.650210	C6bLmp2RSx5Pa2mvT7	203.161.44.208	34565	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717630373.151365	0
1717630373.799887	C6bLmp2RSx5Pa2mvT7	203.161.44.208	34565	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000137	201.68.88.106	1717630366.423923	1717630373.151365	1717630373.718898	1717630373.718917	0
1717632421.900214	CWBQ273hrxMmZ0w8Pd	203.161.44.208	60398	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717632421.209586	0
1717632422.038739	CWBQ273hrxMmZ0w8Pd	203.161.44.208	60398	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000168	201.68.88.106	1717632373.857792	1717632421.209586	1717632421.976854	1717632421.976959	0
1717634470.150142	Ca4IiN1L3ZZtabQAyf	203.161.44.208	42184	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717634470.034947	0
1717634470.300994	Ca4IiN1L3ZZtabQAyf	203.161.44.208	42184	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001114	0.000229	201.68.88.106	1717634377.146799	1717634470.034947	1717634470.216819	1717634470.216839	0
1717636518.400218	CX7jII3IXCqatVlrN8	203.161.44.208	54712	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717636518.093172	0
1717636518.558354	CX7jII3IXCqatVlrN8	203.161.44.208	54712	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000137	201.68.88.106	1717636506.905177	1717636518.093172	1717636518.476941	1717636518.476968	0
1717638566.650295	CFU9GE1nkJOWXc3MOi	203.161.44.208	42583	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717638566.151395	0
1717638566.788410	CFU9GE1nkJOWXc3MOi	203.161.44.208	42583	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000259	201.68.88.106	1717638449.332448	1717638566.151395	1717638566.731338	1717638566.731347	0
1717638689.348006	CbLcU43fQiAzTUEZ4b	166.1.227.21	35117	203.161.44.208	123	4	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1101309131.444112	0
1717640614.900246	CFhFuF3sj8Cct9WC4h	203.161.44.208	42141	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717640614.209595	0
1717640615.039412	CFhFuF3sj8Cct9WC4h	203.161.44.208	42141	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000275	201.68.88.106	1717640520.380395	1717640614.209595	1717640614.965613	1717640614.965633	0
1717642663.150326	CYGMFb2FPFDZHljoAc	203.161.44.208	55069	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717642663.034991	0
1717642663.290410	CYGMFb2FPFDZHljoAc	203.161.44.208	55069	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000198	201.68.88.106	1717642651.769467	1717642663.034991	1717642663.219618	1717642663.219698	0
1717644703.463412	CAptSP2hv7XQwwnUrd	66.240.236.119	14265	203.161.44.208	123	4	3	0	16.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1101309131.444112	0
1717644711.400300	CM8hu1visxxNKatc1	203.161.44.208	47095	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717644711.093187	0
1717644711.549940	CM8hu1visxxNKatc1	203.161.44.208	47095	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001129	0.000214	201.68.88.106	1717644658.430285	1717644711.093187	1717644711.469561	1717644711.469570	0
1717646759.650377	CTF8LOiSRCGJGI8Fb	203.161.44.208	56024	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717646759.151417	0
1717646759.788310	CTF8LOiSRCGJGI8Fb	203.161.44.208	56024	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000153	201.68.88.106	1717646727.228411	1717646759.151417	1717646759.727899	1717646759.727909	0
1717648807.900267	CUg45C4f1XIYxKPSC9	203.161.44.208	53584	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717648807.209598	0
1717648808.039042	CUg45C4f1XIYxKPSC9	203.161.44.208	53584	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001114	0.000244	201.68.88.106	1717648731.870469	1717648807.209598	1717648807.967567	1717648807.967581	0
